iter	RMSE
1615	0.9428645542
1616	0.9427741929
1617	0.9426951145
1618	0.9425629816
1619	0.9424536519
1620	0.9423604978
1621	0.9422290806
1622	0.9421539413
1623	0.9420509541
1624	0.9419854125
1625	0.9418937974
1626	0.9418032824
1627	0.9416940115
1628	0.9415858871
1629	0.9414883565
1630	0.9414343924
1631	0.9413463504
1632	0.9412378467
1633	0.9411622902
1634	0.9410652104
1635	0.9409962307
1636	0.9408874166
1637	0.9407948206
1638	0.9406729595
1639	0.9406218916
1640	0.9405102885
1641	0.9404033722
1642	0.940325517
1643	0.9402187414
1644	0.94011361
1645	0.9400045735
1646	0.9399104895
1647	0.9398067567
1648	0.9397042834
1649	0.9396275299
1650	0.9395809178
1651	0.9395250131
1652	0.9394073185
1653	0.9392903981
1654	0.9392158874
1655	0.9391655129
1656	0.9391156693
1657	0.939065577
1658	0.9389707341
1659	0.9389086178
1660	0.9387928771
1661	0.9387084971
1662	0.938641173
1663	0.9385742793
1664	0.93852416
1665	0.938474744
1666	0.9384088181
1667	0.9383692315
1668	0.9383125036
1669	0.9382843066
1670	0.9382108125
1671	0.9381610169
1672	0.9380475222
1673	0.9379990486
1674	0.9378872276
1675	0.9378368771
1676	0.9378044841
1677	0.9377510739
1678	0.9377031439
1679	0.9376544148
1680	0.9376169356
1681	0.9375512648
1682	0.9375246725
1683	0.9374961592
1684	0.9374418529
1685	0.9373308781
1686	0.9372999351
1687	0.9371900439
1688	0.9371301809
1689	0.9370318021
1690	0.9369240611
1691	0.936869259
1692	0.9367775987
1693	0.9367259214
1694	0.9366515843
1695	0.9365822292
1696	0.9365451293
1697	0.9364994016
1698	0.9364359129
1699	0.9363360536
1700	0.9362890982
1701	0.9361992147
1702	0.9361617959
1703	0.9361177191
1704	0.9360226997
1705	0.935986132
1706	0.9358926382
1707	0.9357938895
1708	0.935750296
1709	0.9356660554
1710	0.9355595731
1711	0.9355205274
1712	0.9354908422
1713	0.9353974863
1714	0.9353294302
1715	0.9352775191
1716	0.9352333696
1717	0.9351817519
1718	0.9350865472
1719	0.9350417945
1720	0.9349464877
1721	0.9348979611
1722	0.9348330418
1723	0.9347087266
1724	0.9346039466
1725	0.9345680114
1726	0.934459594
1727	0.9343687166
1728	0.9342788272
1729	0.9342035021
1730	0.9341245852
1731	0.9340769747
1732	0.9340316424
1733	0.9339750125
1734	0.9338539906
1735	0.9337627581
1736	0.9336606145
1737	0.9335871139
1738	0.9334822123
1739	0.9333881404
1740	0.9333307153
1741	0.9332752827
1742	0.9332055503
1743	0.9331710582
1744	0.9331319347
1745	0.93303327
1746	0.9329908627
1747	0.932906527
1748	0.9328416932
1749	0.9327505755
1750	0.9326995695
1751	0.9326381974
1752	0.9325510665
1753	0.9324597794
1754	0.9323625087
1755	0.932328082
1756	0.9322406085
1757	0.9321895451
1758	0.9321469922
1759	0.9320507684
1760	0.9320032186
1761	0.9319092177
1762	0.9318613102
1763	0.9318266472
1764	0.931731482
1765	0.9316389495
1766	0.9315861137
1767	0.9314939667
1768	0.9314483782
1769	0.9313891108
1770	0.9313476129
1771	0.9312573021
1772	0.9312236528
1773	0.9311817445
1774	0.931141133
1775	0.9310895806
1776	0.9310440009
1777	0.9309527255
1778	0.9309184193
1779	0.9308328471
1780	0.9307427738
1781	0.9306460893
1782	0.9305905925
1783	0.9305067047
1784	0.9304611883
1785	0.9304288909
1786	0.9303543054
1787	0.9302711593
1788	0.9301767242
1789	0.9301284434
1790	0.930085602
1791	0.930001267
1792	0.9299179729
1793	0.9298363772
1794	0.9297442098
1795	0.9297128591
1796	0.9296665803
1797	0.9295793983
1798	0.9295332286
1799	0.9294411301
1800	0.9293612372
1801	0.9292701397
1802	0.9291882962
1803	0.929147693
1804	0.9290722893
1805	0.9289475707
1806	0.9288634572
1807	0.9288300639
1808	0.9287498891
1809	0.9286660841
1810	0.9286190984
1811	0.9285399123
1812	0.9284812837
1813	0.9283877293
1814	0.9283015569
1815	0.9282612077
1816	0.9281722746
1817	0.9281411155
1818	0.9280597085
1819	0.9280137643
1820	0.927926351
1821	0.927872595
1822	0.9278309608
1823	0.9277902154
1824	0.9277015154
1825	0.9276238118
1826	0.9275468581
1827	0.927455739
1828	0.9274263171
1829	0.9273812671
1830	0.9273051367
1831	0.9272179166
1832	0.9271914988
1833	0.9271333351
1834	0.927048064
1835	0.9269728551
1836	0.926886247
1837	0.926855688
1838	0.9267410247
1839	0.9266987604
1840	0.9266413341
1841	0.9265749261
1842	0.9265167535
1843	0.926431871
1844	0.9263994636
1845	0.9263443741
1846	0.926306917
1847	0.9262672088
1848	0.926180325
1849	0.9261293953
1850	0.9260893823
1851	0.926007368
1852	0.9259245555
1853	0.9258703423
1854	0.9257914242
1855	0.9257365451
1856	0.9256978582
1857	0.925589411
1858	0.9255108308
1859	0.9254357311
1860	0.9253898342
1861	0.9253071195
1862	0.9252630422
1863	0.925178553
1864	0.9250970043
1865	0.9250175351
1866	0.9249391066
1867	0.9248602339
1868	0.9247798394
1869	0.9247276731
1870	0.9246720822
1871	0.924592148
1872	0.9245547048
1873	0.9244748876
1874	0.9244302748
1875	0.9243486562
1876	0.9242456419
1877	0.9241933051
1878	0.9241142969
1879	0.9240382946
1880	0.9239562502
1881	0.9239119247
1882	0.9238505681
1883	0.9238132297
1884	0.9237818222
1885	0.9237049472
1886	0.9236443683
1887	0.9235960654
1888	0.9235494895
1889	0.9235183429
1890	0.9234413076
1891	0.9233697623
1892	0.9233106306
1893	0.9232336845
1894	0.9232098008
1895	0.9231334919
1896	0.9230577603
1897	0.922982758
1898	0.922872565
1899	0.9227929176
1900	0.9227180856
1901	0.9226680545
1902	0.9225617274
1903	0.9225021635
1904	0.9224285432
1905	0.9223582885
1906	0.9222840209
1907	0.9221755646
1908	0.9220965297
1909	0.9220569092
1910	0.9219827959
1911	0.9219532275
1912	0.9218839635
1913	0.9218070832
1914	0.9217004321
1915	0.9216745892
1916	0.9216449147
1917	0.9215677472
1918	0.9214977308
1919	0.9214255016
1920	0.9213728031
1921	0.9213416416
1922	0.9212814722
1923	0.9212124497
1924	0.92114008
1925	0.9210892823
1926	0.9210077887
1927	0.9209351
1928	0.9209039265
1929	0.9208745151
1930	0.920845958
1931	0.920754663
1932	0.9206829056
1933	0.9206540507
1934	0.9206232178
1935	0.9205198684
1936	0.9204485687
1937	0.9203808301
1938	0.920309035
1939	0.9202523318
1940	0.9202288487
1941	0.9201821253
1942	0.920107386
1943	0.9200663815
1944	0.9200104125
1945	0.9199068268
1946	0.9198305959
1947	0.9197606308
1948	0.9197243465
1949	0.9196879232
1950	0.9196206772
1951	0.9195214172
1952	0.9193711257
1953	0.9193355712
1954	0.9192766187
1955	0.9192537542
1956	0.9191843226
1957	0.9191500197
1958	0.9191297026
1959	0.9190501752
1960	0.9189772479
1961	0.9189237215
1962	0.9188490991
1963	0.9187785601
1964	0.9187067162
1965	0.9186397249
1966	0.9185736909
1967	0.9185342027
1968	0.9185079003
1969	0.9184384968
1970	0.9184158776
1971	0.9183457437
1972	0.9183234136
1973	0.9183042094
1974	0.9182350589
1975	0.9181947317
1976	0.9181403238
1977	0.9180728075
1978	0.9179728798
1979	0.9179280951
1980	0.9178600904
1981	0.9178394388
1982	0.9177765287
1983	0.917709166
1984	0.9176389065
1985	0.9175722309
1986	0.9175077822
1987	0.9174510113
1988	0.9173827412
1989	0.9173172226
1990	0.9172906298
1991	0.9172222607
1992	0.917157546
1993	0.917120213
1994	0.9170965555
1995	0.9170731252
1996	0.9170462983
1997	0.9169828664
1998	0.9169444334
1999	0.9168729353
2000	0.9168508507
2001	0.916801849
2002	0.9167809726
2003	0.9167592542
2004	0.9166917369
2005	0.9166499507
2006	0.9165939489
2007	0.9165600534
2008	0.9165192284
2009	0.9164858363
2010	0.9164151842
2011	0.9163882023
2012	0.9163256777
2013	0.9162752815
2014	0.91625412
2015	0.9161975186
2016	0.9161183035
2017	0.9160924487
2018	0.9160280741
2019	0.9159614283
2020	0.9159042675
2021	0.9158383093
2022	0.9158023449
2023	0.9157657578
2024	0.9157420954
2025	0.9156795318
2026	0.9156233369
2027	0.9155458359
2028	0.9155095987
2029	0.9154879755
2030	0.9154111713
2031	0.9153570798
2032	0.9153086285
2033	0.9152424404
2034	0.9151999895
2035	0.9151349778
2036	0.9151088693
2037	0.9150729485
2038	0.9150277817
2039	0.9149708
2040	0.9149240159
2041	0.9149027587
2042	0.9148559005
2043	0.9148357115
2044	0.9147741821
2045	0.9147315484
2046	0.914634037
2047	0.914598544
2048	0.9145692514
2049	0.9145075776
2050	0.9144725077
2051	0.9144467416
2052	0.9143892338
2053	0.9143340948
2054	0.9143021307
2055	0.9142812803
2056	0.9142058642
2057	0.9141403213
2058	0.9141193442
2059	0.914098875
2060	0.9140485597
2061	0.9140280793
2062	0.9140066547
2063	0.9139854976
2064	0.9139394216
2065	0.9139012468
2066	0.9138754346
2067	0.9138112001
2068	0.913677169
2069	0.9136163293
2070	0.9135772056
2071	0.9135354809
2072	0.9135010212
2073	0.9134407778
2074	0.9133914293
2075	0.9133310145
2076	0.9132663781
2077	0.9132460114
2078	0.9131708544
2079	0.9131375986
2080	0.9130733813
2081	0.9130281265
2082	0.9129821653
2083	0.9129410815
2084	0.9128822777
2085	0.9128156141
2086	0.9127492328
2087	0.912691945
2088	0.9126323871
2089	0.9125726394
2090	0.912440499
2091	0.9124156027
2092	0.9123947696
2093	0.9122513902
2094	0.9121775129
2095	0.9121589314
2096	0.912095163
2097	0.9120753247
2098	0.9120556505
2099	0.9120139484
2100	0.9119498014
2101	0.9119159365
2102	0.9118575405
2103	0.9118040227
2104	0.9117834787
2105	0.9117123169
2106	0.9116529078
2107	0.9116134387
2108	0.911549556
2109	0.9115273535
2110	0.9115084025
2111	0.9114836889
2112	0.9114401409
2113	0.9113994061
2114	0.9113741235
2115	0.9113555323
2116	0.9113239515
2117	0.911271495
2118	0.9112397173
2119	0.9112062059
2120	0.9111860008
2121	0.9111279359
2122	0.9110705224
2123	0.9109289579
2124	0.9108840661
2125	0.9108480514
2126	0.9108226769
2127	0.910770385
2128	0.9107077193
2129	0.9106580179
2130	0.9106267822
2131	0.9105691704
2132	0.9105461078
2133	0.9104059265
2134	0.9103588109
2135	0.9103311236
2136	0.9103124249
2137	0.9102680075
2138	0.9102294745
2139	0.9101658759
2140	0.9101467687
2141	0.9101292921
2142	0.9100853837
2143	0.9100291665
2144	0.9099961818
2145	0.9099768809
2146	0.9099294857
2147	0.9098657325
2148	0.9098088688
2149	0.9097404109
2150	0.9097205484
2151	0.9096605114
2152	0.9096215917
2153	0.9095660466
2154	0.9095216358
2155	0.9094930413
2156	0.9094694432
2157	0.9094375358
2158	0.90931171
2159	0.9092522875
2160	0.9091899996
2161	0.9091284074
2162	0.9090777566
2163	0.9090089094
2164	0.9089533637
2165	0.9089008438
2166	0.90884028
2167	0.9087797673
2168	0.9087562319
2169	0.9087317592
2170	0.9087121865
2171	0.9086927215
2172	0.9086694247
2173	0.9086425769
2174	0.9085831831
2175	0.9085409474
2176	0.9084881211
2177	0.9084271934
2178	0.9083668692
2179	0.9083381791
2180	0.9082151892
2181	0.908157355
2182	0.9081399825
2183	0.9080990312
2184	0.9080607992
2185	0.9080428748
2186	0.9079200855
2187	0.907897481
2188	0.9078782075
2189	0.9078402064
2190	0.9078029728
2191	0.9077615908
2192	0.9077119347
2193	0.9076360232
2194	0.9075696593
2195	0.9075151635
2196	0.9074409161
2197	0.907381364
2198	0.9073536982
2199	0.9073067227
2200	0.9072890367
2201	0.9072555121
2202	0.9072229885
2203	0.9071484532
2204	0.9071174963
2205	0.9070868004
2206	0.9070349744
2207	0.9070082149
2208	0.9069592207
2209	0.9069374913
2210	0.9068933588
2211	0.9068486104
2212	0.9068154349
2213	0.9067611357
2214	0.9067444171
2215	0.9066846431
2216	0.9065501135
2217	0.9064970698
2218	0.9064489867
2219	0.9063658301
2220	0.9063293875
2221	0.9062705892
2222	0.9061925502
2223	0.9061733998
2224	0.9061358767
2225	0.9061178946
2226	0.9060987081
2227	0.9060458284
2228	0.9060140922
2229	0.9059909936
2230	0.9059449156
2231	0.9058973908
2232	0.905855815
2233	0.9058033715
2234	0.9057894458
2235	0.9057160341
2236	0.90569341
2237	0.9056441944
2238	0.9055920478
2239	0.9055509456
2240	0.905477483
2241	0.9053971052
2242	0.9053679309
2243	0.9053490367
2244	0.9053102587
2245	0.9052929503
2246	0.9052458139
2247	0.9051750818
2248	0.9051572453
2249	0.9051056948
2250	0.9050602723
2251	0.9050061707
2252	0.9049871477
2253	0.9049460483
2254	0.9049227277
2255	0.9048928433
2256	0.9048525106
2257	0.9047806889
2258	0.9047534186
2259	0.9047010437
2260	0.9046486824
2261	0.9045862591
2262	0.904523754
2263	0.9044880302
2264	0.9044693217
2265	0.9044376207
2266	0.9043936975
2267	0.9043418231
2268	0.9042715567
2269	0.9042392633
2270	0.9041887481
2271	0.9041570137
2272	0.9040876777
2273	0.904068947
2274	0.903936625
2275	0.9038923794
2276	0.9038685451
2277	0.903818532
2278	0.9037963909
2279	0.903727718
2280	0.9036679125
2281	0.9036494009
2282	0.9036016534
2283	0.9035509808
2284	0.903503564
2285	0.9034366825
2286	0.9034089593
2287	0.9033675533
2288	0.9033099986
2289	0.9032313029
2290	0.9032001241
2291	0.9031703092
2292	0.9031212875
2293	0.9030788338
2294	0.903045099
2295	0.9030268548
2296	0.9029500793
2297	0.9029040063
2298	0.9028671574
2299	0.9027963898
2300	0.9027197775
2301	0.9026891986
2302	0.9026356155
2303	0.9025825996
2304	0.9025435199
2305	0.90249284
2306	0.9024626553
2307	0.9024342294
2308	0.902392597
2309	0.90234705
2310	0.9022834497
2311	0.9022086963
2312	0.9021586959
2313	0.9021295995
2314	0.9020877454
2315	0.9020695967
2316	0.9020185991
2317	0.9019752754
2318	0.9019570787
2319	0.9019164105
2320	0.9019027609
2321	0.9018680406
2322	0.9018545093
2323	0.9018393014
2324	0.9017851921
2325	0.9017673341
2326	0.9017393083
2327	0.9017117108
2328	0.9016729663
2329	0.901542111
2330	0.9014957045
2331	0.9014471856
2332	0.9014000651
2333	0.9013684461
2334	0.9013551056
2335	0.9013423213
2336	0.9013038508
2337	0.9012556631
2338	0.9012133028
2339	0.9011840871
2340	0.9011559895
2341	0.9011094213
2342	0.9010416806
2343	0.9010288924
2344	0.901007526
2345	0.9009651805
2346	0.9009057115
2347	0.9008680997
2348	0.9008237089
2349	0.900790252
2350	0.9007148414
2351	0.9006880372
2352	0.9006483158
2353	0.9006202
2354	0.9005738789
2355	0.9005254088
2356	0.9004977036
2357	0.9004768719
2358	0.900432988
2359	0.9003974711
2360	0.9003590931
2361	0.9002829129
2362	0.9002200116
2363	0.9001668041
2364	0.9001491956
2365	0.9001036109
2366	0.900091546
2367	0.9000561187
2368	0.8999908132
2369	0.8999242028
2370	0.8998680646
2371	0.8998413616
2372	0.8998110349
2373	0.8997341169
2374	0.8996953668
2375	0.8996669278
2376	0.8996204003
2377	0.8995589331
2378	0.899483171
2379	0.8994570151
2380	0.8994361282
2381	0.899405058
2382	0.8993518727
2383	0.899303652
2384	0.8992862817
2385	0.8992495131
2386	0.8992360044
2387	0.8991800576
2388	0.8990512832
2389	0.8990262964
2390	0.8990090286
2391	0.8989930543
2392	0.8989503056
2393	0.8989012322
2394	0.898845585
2395	0.898780471
2396	0.8987633699
2397	0.8987361754
2398	0.8986758639
2399	0.8986166305
2400	0.8985739843
2401	0.8985382788
2402	0.8984111485
2403	0.8983902188
2404	0.8983732068
2405	0.8983088278
2406	0.8982971143
2407	0.8982801808
2408	0.8982349813
2409	0.8981966359
2410	0.8981598114
2411	0.8981174945
2412	0.8980907807
2413	0.8980371779
2414	0.8979992339
2415	0.8979740097
2416	0.8979358778
2417	0.8978890928
2418	0.8978472485
2419	0.8978358812
2420	0.8977984391
2421	0.8977715187
2422	0.8977448659
2423	0.8977281914
2424	0.8976697335
2425	0.8976516153
2426	0.8976253508
2427	0.8975746849
2428	0.8975323013
2429	0.8974862345
2430	0.8974307005
2431	0.8973936641
2432	0.8973570416
2433	0.8973200347
2434	0.897262703
2435	0.8972460708
2436	0.8972074778
2437	0.8971869603
2438	0.8971624476
2439	0.897103988
2440	0.897078022
2441	0.8970161938
2442	0.896938493
2443	0.8968128346
2444	0.8967552878
2445	0.8967240469
2446	0.8965996211
2447	0.8965396838
2448	0.8964732007
2449	0.8964235528
2450	0.8963671549
2451	0.8963506229
2452	0.896326022
2453	0.8962883012
2454	0.8962144999
2455	0.8961793216
2456	0.8961160782
2457	0.8960672508
2458	0.8960117462
2459	0.8959568237
2460	0.8959259281
2461	0.8958493582
2462	0.8957868989
2463	0.8957463822
2464	0.8956933216
2465	0.8956525994
2466	0.8956175417
2467	0.8955387154
2468	0.8955136408
2469	0.8954895003
2470	0.8954539256
2471	0.8953921113
2472	0.8953309094
2473	0.8952904882
2474	0.8952503723
2475	0.8952026318
2476	0.8951420473
2477	0.8951024311
2478	0.8950302209
2479	0.8949829292
2480	0.8948602411
2481	0.8948133815
2482	0.8947546074
2483	0.8946968432
2484	0.8946232555
2485	0.8945851244
2486	0.8945678378
2487	0.894533118
2488	0.8944829065
2489	0.8943950088
2490	0.8943245235
2491	0.8942711079
2492	0.8942287153
2493	0.8941805146
2494	0.8941455589
2495	0.894091317
2496	0.8940556908
2497	0.8940175422
2498	0.8939645259
2499	0.8938578822
2500	0.8938014353
2501	0.8937423332
2502	0.8936891444
2503	0.8936398455
2504	0.8936167923
2505	0.8935644436
2506	0.8935255744
2507	0.8934528529
2508	0.8933964983
2509	0.8933580393
2510	0.8933415487
2511	0.8932933887
2512	0.8932398392
2513	0.8931965509
2514	0.8931585545
2515	0.8931033223
2516	0.8930638862
2517	0.8930355604
2518	0.8929640291
2519	0.8929287885
2520	0.892912758
2521	0.8928730775
2522	0.8927964852
2523	0.8927800962
2524	0.8927378573
2525	0.8926822504
2526	0.8926433172
2527	0.8925882701
2528	0.8925498732
2529	0.8925139901
2530	0.8924768104
2531	0.8924073979
2532	0.8923601387
2533	0.8923136212
2534	0.8922737737
2535	0.8922377515
2536	0.8921873566
2537	0.8921349371
2538	0.8921020052
2539	0.8920687928
2540	0.892019108
2541	0.8919734276
2542	0.8919415001
2543	0.8918787806
2544	0.8918295042
2545	0.8917603083
2546	0.8917267183
2547	0.8916825016
2548	0.8916102038
2549	0.8915648001
2550	0.8915485246
2551	0.8915147774
2552	0.8914732738
2553	0.8914208625
2554	0.8913863827
2555	0.8913444644
2556	0.8912980798
2557	0.8912818784
2558	0.8912475916
2559	0.8912317444
2560	0.8911981055
2561	0.8911450832
2562	0.8911118781
2563	0.8910297369
2564	0.8909815184
2565	0.8909410956
2566	0.8909062487
2567	0.8908617774
2568	0.890758532
2569	0.890725799
2570	0.8906944572
2571	0.890647384
2572	0.8906110163
2573	0.890567524
2574	0.8904645977
2575	0.8904131647
2576	0.8903822492
2577	0.8903700267
2578	0.8903308943
2579	0.8902737501
2580	0.8902503605
2581	0.8902111575
2582	0.8901685777
2583	0.8901346082
2584	0.8900836562
2585	0.8900499054
2586	0.8900395975
2587	0.8899890163
2588	0.8899727059
2589	0.8899300829
2590	0.8899144003
2591	0.8898690022
2592	0.8898179204
2593	0.8898022838
2594	0.8897692558
2595	0.8897024632
2596	0.8896564028
2597	0.8896144227
2598	0.88957542
2599	0.8895609991
2600	0.8895303956
2601	0.889501773
2602	0.8894680402
2603	0.8894226767
2604	0.889399123
2605	0.88935827
2606	0.8893463006
2607	0.8893079357
2608	0.889268089
2609	0.8892504163
2610	0.8891926585
2611	0.8891627942
2612	0.8891064775
2613	0.8890748675
2614	0.8890250272
2615	0.8889873419
2616	0.8889411962
2617	0.8889254386
2618	0.8888897414
2619	0.8888491345
2620	0.8888077692
2621	0.8887921716
2622	0.8886914307
2623	0.8886428878
2624	0.8886116578
2625	0.8885775579
2626	0.8885295735
2627	0.8884840482
2628	0.888453808
2629	0.8884295528
2630	0.8883964135
2631	0.8883384111
2632	0.8883026967
2633	0.8882698102
2634	0.8882392515
2635	0.8882050087
2636	0.8881491513
2637	0.8881046291
2638	0.8880697279
2639	0.8879905846
2640	0.8879354676
2641	0.8879061187
2642	0.8878626868
2643	0.8878402151
2644	0.8877930592
2645	0.8877553161
2646	0.8877270132
2647	0.8876883542
2648	0.8876568427
2649	0.8876290004
2650	0.8875976392
2651	0.8875548995
2652	0.8875137734
2653	0.8874625758
2654	0.8874203526
2655	0.8873953323
2656	0.8873445181
2657	0.8873082568
2658	0.8872645243
2659	0.8872350779
2660	0.8872195731
2661	0.8871745768
2662	0.8871201141
2663	0.8870714388
2664	0.8870386268
2665	0.8870096788
2666	0.8869713166
2667	0.8869353165
2668	0.8868871905
2669	0.8868494137
2670	0.8867920348
2671	0.8867553145
2672	0.8867109577
2673	0.8866770191
2674	0.8866390365
2675	0.8865950313
2676	0.8865800363
2677	0.8865383884
2678	0.8865158609
2679	0.88646828
2680	0.8864247722
2681	0.8864103808
2682	0.886372979
2683	0.8863390491
2684	0.8863172279
2685	0.886261923
2686	0.8862190024
2687	0.886189832
2688	0.8861260223
2689	0.8861108538
2690	0.8860475577
2691	0.8860340492
2692	0.8859884369
2693	0.8859668784
2694	0.8859134557
2695	0.885859026
2696	0.8858277607
2697	0.8857730943
2698	0.8857189699
2699	0.8856513682
2700	0.8855978346
2701	0.8855554302
2702	0.8854421991
2703	0.8853994752
2704	0.8853465116
2705	0.8852721897
2706	0.8852224184
2707	0.8851940074
2708	0.8851665312
2709	0.8851304255
2710	0.885062911
2711	0.8850333017
2712	0.8849839899
2713	0.8849397676
2714	0.8849128847
2715	0.8848865837
2716	0.8848344403
2717	0.8848079351
2718	0.8847607468
2719	0.8847344812
2720	0.8846899685
2721	0.8846585405
2722	0.8846233289
2723	0.8845812505
2724	0.8845555821
2725	0.8845297798
2726	0.8844881012
2727	0.8844543495
2728	0.8844212567
2729	0.8843787402
2730	0.8843271168
2731	0.8843023734
2732	0.8842561585
2733	0.8842344891
2734	0.8841833689
2735	0.8841166906
2736	0.8840887653
2737	0.8840640478
2738	0.8840229212
2739	0.883999192
2740	0.8839534744
2741	0.8839106191
2742	0.8838785019
2743	0.8837263975
2744	0.8837026842
2745	0.8836729192
2746	0.8836392393
2747	0.8836074389
2748	0.883562151
2749	0.8835274918
2750	0.8834669618
2751	0.8834299268
2752	0.883387706
2753	0.8833580516
2754	0.8833056979
2755	0.8832766987
2756	0.8832046641
2757	0.8831771272
2758	0.8831625055
2759	0.883118231
2760	0.883097004
2761	0.8830759096
2762	0.8830425357
2763	0.8830309414
2764	0.8829798612
2765	0.8829379424
2766	0.8828882635
2767	0.8828290477
2768	0.8828052245
2769	0.8827736979
2770	0.8827471285
2771	0.8827141166
2772	0.8826724568
2773	0.8826515891
2774	0.8826103643
2775	0.8825695219
2776	0.8824986471
2777	0.8824583585
2778	0.8824172
2779	0.8823688192
2780	0.8823282078
2781	0.8822801989
2782	0.882215873
2783	0.8820645411
2784	0.8820346551
2785	0.8820108893
2786	0.8819710146
2787	0.881947327
2788	0.8819267257
2789	0.8819039946
2790	0.8818466462
2791	0.8816978776
2792	0.8816601444
2793	0.8816314547
2794	0.8816096458
2795	0.8815832565
2796	0.8815331139
2797	0.8814853299
2798	0.8814703514
2799	0.8814301935
2800	0.8813905047
2801	0.8813440475
2802	0.88131093
2803	0.881283959
2804	0.8812594832
2805	0.8812200792
2806	0.8811725056
2807	0.8811522927
2808	0.8811181155
2809	0.8810808297
2810	0.8810511771
2811	0.8810266644
2812	0.8809937113
2813	0.8809370765
2814	0.8809222736
2815	0.8808832299
2816	0.8808660435
2817	0.8808179939
2818	0.8807980598
2819	0.8807695509
2820	0.8807454516
2821	0.8807225896
2822	0.8806842214
2823	0.8806428201
2824	0.8806145535
2825	0.8805879151
2826	0.8805521531
2827	0.880513291
2828	0.8804776896
2829	0.8804421901
2830	0.8803922936
2831	0.8803646193
2832	0.8803213028
2833	0.8802791609
2834	0.8802319455
2835	0.8802173587
2836	0.8802007773
2837	0.8801863381
2838	0.8801403962
2839	0.8801261016
2840	0.8801046562
2841	0.8800724884
2842	0.8800233437
2843	0.8799621972
2844	0.8799427917
2845	0.8799290943
2846	0.8798820808
2847	0.8798628475
2848	0.8798336766
2849	0.8796869533
2850	0.8796609479
2851	0.8796316633
2852	0.8796126476
2853	0.8795804154
2854	0.8795592704
2855	0.8795191208
2856	0.8794764979
2857	0.8794531558
2858	0.8793935933
2859	0.879379857
2860	0.8793477431
2861	0.8793094781
2862	0.8792867212
2863	0.8792486184
2864	0.8792119119
2865	0.8791846033
2866	0.8791629739
2867	0.8791247973
2868	0.8791039631
2869	0.8790654133
2870	0.8790275871
2871	0.8790135234
2872	0.8789911035
2873	0.8789514456
2874	0.8789046951
2875	0.8788907374
2876	0.8788768176
2877	0.8788630363
2878	0.8788211573
2879	0.8787894066
2880	0.8787602961
2881	0.8787140174
2882	0.8786671765
2883	0.8786254897
2884	0.8785967919
2885	0.8785513416
2886	0.8785326934
2887	0.8784873574
2888	0.8784736909
2889	0.8784599426
2890	0.8784392587
2891	0.8784099465
2892	0.8783682335
2893	0.878354685
2894	0.8783268515
2895	0.8782870249
2896	0.8782208961
2897	0.8781895808
2898	0.8781626863
2899	0.8781252138
2900	0.878112346
2901	0.878078044
2902	0.8780296901
2903	0.8780071408
2904	0.8779863772
2905	0.8779705728
2906	0.8779585408
2907	0.877917284
2908	0.8779039513
2909	0.8778576397
2910	0.8778218152
2911	0.8778013827
2912	0.8777600087
2913	0.8777418361
2914	0.8776968064
2915	0.877656241
2916	0.8776084529
2917	0.8775643081
2918	0.8775328002
2919	0.8775105079
2920	0.8774696288
2921	0.8774223464
2922	0.8773813899
2923	0.8773478787
2924	0.8773198429
2925	0.8772744327
2926	0.8772294676
2927	0.8771901114
2928	0.8771456037
2929	0.8771237032
2930	0.8770975596
2931	0.8770586067
2932	0.8770148202
2933	0.8769749439
2934	0.8769439049
2935	0.876934121
2936	0.8769060047
2937	0.8768906465
2938	0.8768662559
2939	0.8768265208
2940	0.8767830024
2941	0.8767664112
2942	0.8767327352
2943	0.8766945017
2944	0.8766634993
2945	0.8766362803
2946	0.8766089014
2947	0.8765797929
2948	0.8765521972
2949	0.8765188302
2950	0.8765078802
2951	0.8764688512
2952	0.8764579625
2953	0.8764402934
2954	0.8764271476
2955	0.8763966241
2956	0.8763658745
2957	0.876328915
2958	0.8762959361
2959	0.8762577707
2960	0.8762446388
2961	0.8762057699
2962	0.876160993
2963	0.8761358305
2964	0.8760900131
2965	0.8760469305
2966	0.8760340174
2967	0.8760213367
2968	0.875983742
2969	0.875946527
2970	0.8759036718
2971	0.8758645723
2972	0.8758477976
2973	0.8758351182
2974	0.8757964111
2975	0.8757514451
2976	0.8757191515
2977	0.8755754175
2978	0.8755481687
2979	0.8755099977
2980	0.8754866084
2981	0.8754582589
2982	0.8754214357
2983	0.8753909873
2984	0.875353227
2985	0.8753158468
2986	0.8752737512
2987	0.875229284
2988	0.8752121187
2989	0.8752015007
2990	0.8751711522
2991	0.8751395228
2992	0.8750998495
2993	0.8750746058
2994	0.875061827
2995	0.8750206356
2996	0.8749801723
2997	0.8749309292
2998	0.8749137464
2999	0.8748816082
3000	0.8748411564
3001	0.8748241383
3002	0.8748012055
3003	0.8747649691
3004	0.8747285461
3005	0.8747032568
3006	0.8746862561
3007	0.8746580074
3008	0.8746180904
3009	0.8745905422
3010	0.8745523483
3011	0.8745230283
3012	0.8744873387
3013	0.874476864
3014	0.8744594191
3015	0.874434832
3016	0.8744178893
3017	0.8743950823
3018	0.8743783586
3019	0.8743617797
3020	0.8743083384
3021	0.874291017
3022	0.8742782544
3023	0.8742340855
3024	0.8741959666
3025	0.8741597176
3026	0.8741067827
